free_text,label_id,split,is_text_null,is_text_empty
Dùng dầu gội clear auto toạch chuỗi nha mấy đứa điển hình là thầy giáo ba,0,train,False,False
Dạo này có gì mới không? Dạo này có gì mới không?,0,train,False,False
Học cái tính của thầy nên clear bị z á,0,train,False,False
Panda thái đã xem,0,train,False,False
Chào abe nhaa,0,train,False,False
Nguyễn Hoàng Sâm lồnnn Sâm,2,train,False,False
Hết r :)),0,train,False,False
Bố láo với giang hồ đất cảng à,0,train,False,False
Hoàng Lịch ké,0,train,False,False
😂😂😂😂,0,train,False,False
Mini Tae cai l,0,train,False,False
yêu abe 3000,0,train,False,False
LÌ XÌ ĐI ABE ỚIIIIIIIIIIII,0,train,False,False
K phải khen chứ phim dỡ vkl,0,train,False,False
Đoàn Văn Ngọc Sơn Abe dám cà khịa Sơn Đậm Sâu,0,train,False,False
Chụp hình sao ngủ vậyy mẹ mít =))),0,train,False,False
Tết đến rồi,0,train,False,False
Hoàng Hải Quân vẫn giả dc đó ông,0,train,False,False
Cực kì thuyết phục!!!!,0,train,False,False
Ok thay`,0,train,False,False
Em iu thầy thầy sela ạ,0,train,False,False
Trường An đang bên xưởng cơ khí nè,0,train,False,False
Liên minh mobile ? 😀,0,train,False,False
Dơ nhưng t thích,0,train,False,False
Ai đây,0,train,False,False
Xin vd,0,train,False,False
Ráng qc kiếm tiền nuôi vợ con chứ đừng như e,0,train,False,False
Sống chậm lại nào các bồ tèo :)),0,train,False,False
Quang Nghĩa tính tiền cho anh ba,0,train,False,False
Trông thầy giống bê đê vcl :))),0,train,False,False
Trần Thành,0,train,False,False
Sale 99% di thay 🤰💔😢😾😣🤩😏😚❤🤩🤗❤😍,0,train,False,False
A3 bị chúng lời nguyền rùi,0,train,False,False
Ae có ảnh gốc k cho mình xin với,0,train,False,False
Tiểu tiểu xinh hơn nhé,0,train,False,False
toàn thanh niên nghiêm túc :v,0,train,False,False
Vui quá chừn :))),0,train,False,False
Đỗ Đức An Tui chứ ai 😂 đốt nhà Abe xíu.,0,train,False,False
Hát hay k M.n 😂,0,train,False,False
Thầy ba dơ lắm cô ơi,2,train,False,False
Yêu thầy dấu bé ba,0,train,False,False
Ngoại tình vậy mà thầy nói mẫu mực 😕,0,train,False,False
Em sẽ đến đơm cái lỗ nhị thầy đêm giáng sinh🙃,2,train,False,False
Thuan Tran 1 cái áo 4 thằng mặc :v,0,train,False,False
già mà non :)),1,train,False,False
Lê Văn Quật úp lên gruop lớp cho thầy coi đi,0,train,False,False
Ok thầy nha,0,train,False,False
"Tú said:"" cho cái lồn nè anh Ba"".",0,train,False,False
Clear lo được nha anh Beee,0,train,False,False
Dơ nhưng t thích,0,train,False,False
Lựa cái đầu buồi ABe nè,2,train,False,False
ThanhHuy Nguyen vcl,1,train,False,False
Đm hết hình lựa hay sao mà lựa ngay quả ảnh hãm loz thật...,1,train,False,False
Dễ thương!!!,0,train,False,False
nhớ đem giáo án này dạy cho các bạn bên đó nha thầy,0,train,False,False
Con gái của thầy đó,0,train,False,False
Đc đấy abe,0,train,False,False
Nguyễn Quang Huy thăng l nào chế cái này @@,2,train,False,False
Phan Tiến Đạt thấy con akali chiều nay chưa 🙂,0,train,False,False
Nếu em nổi tiếng giống thầy là em làm rồi,0,train,False,False
Tuấn Bảo Coi thường thầy quá rồi,0,train,False,False
Nứng nứng nứng à,0,train,False,False
Hay lắm abe,0,train,False,False
abe 20/10 vv,0,train,False,False
Chung Tiến sv 16 hay 17 gì đó nằm ở cuối góc trái bản đồ,0,train,False,False
chị lùn mà😶😶,0,train,False,False
Ờ,0,train,False,False
khi nào lên A đổi tốp là đi cktg luôn đó aba ơi :D,0,train,False,False
Ơi cô em cái miệt dzường,0,train,False,False
Cao Đức Huy :)),0,train,False,False
Nên lập kênh mới là TrungG cho nó nhắc đến kỉ niệm này mà đừng gáy sớm nữa thầy =))))),0,train,False,False
Đấng trong truyền thuyết,0,train,False,False
Chụp cái màn hình thua game =],0,train,False,False
Ae cho tôi hỏi nhận ở đâu thế chả biết cái j luôn,0,train,False,False
10k like,0,train,False,False
Ae chuẩn bị đón nhận nút bạc nhanh nhất của sờ chim mơ ba rọi béo đi,0,train,False,False
giáo án này hả :v,0,train,False,False
Vĩ Phạm tấm này m đẹp nhất r đó,0,train,False,False
Sex nắc ak nhằm sắc nét :)),0,train,False,False
Hài nhiều hơn là cayy 😂😂😂,0,train,False,False
"Tuổi 17 bẻ gãy sừng trâu, lên 18 thì càng lên level. Đề nghị các bạn đái nhẹ, ị khẽ, địt duyên! Khéo lại bể tường... 😓😓😓",1,train,False,False
Hài vcl. Buồn mà xem video của Thầy là muốn tự tử :)),0,train,False,False
Abe đóng phim !,0,train,False,False
Aba mới tung video cực hot nè.,0,train,False,False
Idol tuiii,0,train,False,False
nhanh ề xoá kênh,0,train,False,False
Nguyễn Nhật Long vl nắc,1,train,False,False
Bao giờ có hướng nghiệp nghề này thầy ơi,0,train,False,False
Xin 7 tháng 😅😅,0,train,False,False
này là del có tí nhân phẩm nào nên nó thế :((,1,train,False,False
Liêm sĩ gì tầm này,0,train,False,False
Thầy Lol bữa kêu ko reaction nữa sau vụ Hương Ly r mà😂😂,2,train,False,False
Hồ Văn Kiệt bạn có biết khoảnh khắc kì diệu này ở video nào ko ạ?,0,train,False,False
#ERROR!,0,train,False,False
Bán đôi dép nike hoa cúc để ăn tết ai mua ib giá yêu thương ❤,0,train,False,False
Bắn chet moe abe h,0,train,False,False
Thầy ba quang game ghê quá...ra là chết đầu,0,train,False,False
Hoàng thị bé con thầy Ba,0,train,False,False
Vỗ tay,0,train,False,False
Nguyễn Thư,0,train,False,False
Bán kênh đi thầy,0,train,False,False
🤣🤣,0,train,False,False
"thay mặt toàn thể chị em cám ơn thầy chúc thầy nhiều sức khỏe , khi nào xóa kênh thầy ơi",0,train,False,False
Xin video với bạn ơi,0,train,False,False
Chúng ta ko thuộc về nhau,0,train,False,False
Chắc panda vui 🙃,0,train,False,False
Trung tốc độ :)) Trung 6 dú :v,0,train,False,False
Lừa :)),0,train,False,False
Hiếu Bùi giỏi qá cc j cũng biết hết â,2,train,False,False
Like,0,train,False,False
Hợp lí,0,train,False,False
Hưng Tee,0,train,False,False
abe moi' noi' cl gi` v ?,1,train,False,False
Phạm Nguyễn Cát Vy ai biết .,0,train,False,False
Cà khịa anh Sơn mà =)),0,train,False,False
chứ không xoá kênh cũ à thầy,0,train,False,False
thoại cc nhá thầy,2,train,False,False
"Lâm Quốc Huy đại học là oke ông , còn cấp 3 thì coi chừng thầy cô nứng :))",2,train,False,False
Gia Minh thầy bị camp chứ đánh lủng cc đâu petland quăng mạnh vcl ra ấy :)),1,train,False,False
A Di Đà Phật,0,train,False,False
Áo đẹp vậy anh be,0,train,False,False
Cực kì thuyết phục :))))),0,train,False,False
Cùng một dòng sông,0,train,False,False
Abe sonic :v,0,train,False,False
Không được cười Không được cười Không được cười Không được cười Không được cười,0,train,False,False
Tết đến rồi,0,train,False,False
Đây là thầy giáo ba. Đẹp trai Vl . Ý tau là thằng ở phía dưới góc phải đó,0,train,False,False
Thầy ơi có cô kiếm thầy nè :)),0,train,False,False
Sale 99% thì mua,0,train,False,False
thay im me mom di,2,train,False,False
sena cũng có có tuổi nhưng tiuooir lôn,2,train,False,False
Bảo My ui peheo xinh quá haha,0,train,False,False
Bùi Hữu Tiến,0,train,False,False
"Thay việt nam = 4, thái lan=2 vào phương trình trên ta được:",0,train,False,False
Sao cho thầy đội cái nón vàng 1 thế kia =)),0,train,False,False
Điệp khúc buồn của a áo xám 😂,0,train,False,False
Đẹp trai quá đi à,0,train,False,False
oki yêu thầy,0,train,False,False
Hehe,0,train,False,False
Con bóng sa đéc,1,train,False,False
Cực kì thuyết phục :v,0,train,False,False
Da thị ba,0,train,False,False
Đm chúng mày,2,train,False,False
Tự nhiên nghĩ lại thấy đẹp trai cũng là cái tội ae ạ,0,train,False,False
Thầy solo vs faker đỉnh quá,0,train,False,False
Bóng vcl ý em nói thầy sela còn anh dơ như chó nha :)),2,train,False,False
Thầy tui còn đi đóng phim nữa mờ :))),0,train,False,False
Mong thầy đem susan hay poppy cướp red tái xuất gian hồ thêm lần nữa. Dấu bé ba =))),0,train,False,False
­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­ thầy t ăn mặn quá vậy :v,0,train,False,False
như buồi thầy ạ :)),1,train,False,False
Tấu hài cực mạnh từ Abe :>,0,train,False,False
Skin mới mọi người ơi,0,train,False,False
thầy lồn,2,train,False,False
Òa là thầy giáo lại vừa đẹp trai lại chu đáo mê quá đi à,0,train,False,False
Phan Tấn Trung,0,train,False,False
😿,0,train,False,False
trung trần dần ? D: ?,0,train,False,False
Abe vô địch Abe vô đối :< em mãi yêu Abe,0,train,False,False
anh ba làm lại giáo án yi đc ko abe <3,0,train,False,False
Tấu hài vcl,0,train,False,False
3 chicken,0,train,False,False
"Hihi, đẹp trai vl",0,train,False,False
Hay quá k tưởng 🤣🤣,0,train,False,False
Thầy tui ơi 😆😆,0,train,False,False
Má lấn sân chơi local brand luôn =))),0,train,False,False
Vl. bỏ 33 giây cuộc đời ra để cười. tốn thời gian mà đéo đc cl gì,1,train,False,False
Nguyễn Hữu Thiện,0,train,False,False
Chạy từ từ thôi abe,0,train,False,False
Thầy câm mẹ mồm đi không em đấm cho bây giờ,2,train,False,False
Chán thầy,0,train,False,False
"Thầy live ở đâu vậy thầy , em mún donet cho thầy hmmm",0,train,False,False
Nứng qá abe ơi :)),1,train,False,False
Đẹp trai như thầy thì đ có ai mua ?,0,train,False,False
Ở 1 diễn biến khác =))),0,train,False,False
Phạm Giang,0,train,False,False
Đôn chề đi rồi thì tuyển Gu chì đi abe :))),0,train,False,False
Clm :))),1,train,False,False
Trường Quang Thái,0,train,False,False
Mặc áo đó stream đi abe,0,train,False,False
Hay quá thầy ơiiiii,0,train,False,False
Vl,1,train,False,False
Sống như lồn ok,1,train,False,False
hay quá thầy ơi thả tim,0,train,False,False
Bực mình :)),0,train,False,False
Chắc ko hài,0,train,False,False
"Anh Quyền tốt hơn 👍 vì vậy , Chú 3 hãy cho petland về Phú Yên đi !",0,train,False,False
Ba gà lên tầm cao mới,0,train,False,False
8 củ chứ ít gì :),0,train,False,False
Đéo phải aba t rồi,0,train,False,False
Trung ám ảnh,0,train,False,False
Cái cap rất bình thường đến khi t đọc đến chữ Bé:)),0,train,False,False
Cực kỳ thuyết phục :)),0,train,False,False
ngủ đi thầy ơi,0,train,False,False
Thầy tôi,0,train,False,False
Cáu vl,0,train,False,False
❤️❤️,0,train,False,False
Vui vẻ không quạo 😅,0,train,False,False
😍,0,train,False,False
Sống nhanh lên nào,0,train,False,False
Trần Nguyên Khôi,0,train,False,False
- cả 2 cũng chỉ ngu như nhau thoii khỏi so sánh :)),2,train,False,False
Mode GAM Sena auto win,0,train,False,False
Okeere,0,train,False,False
Về lập kênh mới à ?,0,train,False,False
Anh ba reaction bài của cô Mina đi,0,train,False,False
Thầy còn chưa có tiền mua quần áo mới nha mấy đứa,0,train,False,False
Đánh nhà cho a :)),0,train,False,False
:)) abe lam susan 0175 de dau ik,0,train,False,False
Học trò của thậy ở khắp nơi:<<,0,train,False,False
Thầy bói🙃🙃🙃,0,train,False,False
Petland ghép vào con gà là hơi sai nha,0,train,False,False
Sống chậm thôi,0,train,False,False
Hello abe,0,train,False,False
Hồ Văn Kiệt bạn có biết khoảnh khắc kì diệu này ở video nào ko ạ?,0,train,False,False
Nguyễn Thanh xin link video bro ơi,0,train,False,False
Oke thầy đã chỉ dạy biết bao dự án năm qua oi thầy vĩ đại vcl :v,0,train,False,False
Vĩ Phạm tấm này m đẹp nhất r đó,0,train,False,False
Nhìn giả tạo vcl,1,train,False,False
Giống người k :)),0,train,False,False
Quang Minh diễn hơi sâu rồi đấy 🙃,0,train,False,False
Đụ con đĩ mẹ thầy nhá,2,train,False,False
làm thật đó hả thầy :)),0,train,False,False
năm mới nghèo theo cách anh Ba,0,train,False,False
Vé em này bao nhiêu ạ thầy,0,train,False,False
Quân Anh dơ nhưng kích thích,0,train,False,False
Ko liên quan lắm 🤣🤣,0,train,False,False
Dạng háng bắt Sele buscu chứ gì thầy 😍,1,train,False,False
Thiết nghĩ thầy sẽ mở lớp dạy múa :),0,train,False,False
Yêu thầy dấu bé ba :)),0,train,False,False
Thuyết phục.......,0,train,False,False
vào là đập chỉ có thể là thầy ba :),0,train,False,False
Cmt dạo để được fan cứng :)),0,train,False,False
Phong Hoài chỉ cần một cái khoác tay tôm tôm... công ty chúng ta đã bị phá sản thanh ăn mài bank,0,train,False,False
oki yêu thầy,0,train,False,False
Để sbtc,0,train,False,False
Tùng hỏng :)))),2,train,False,False
mà nhập code này là đc 2 huy hiệu luôn à ??,0,train,False,False
Huy Engraving xin video bạn đẹp trai ơi,0,train,False,False
tối có stream không abe,0,train,False,False
Ò ó o,0,train,False,False
­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­ thầy t ăn mặn quá vậy :v,0,train,False,False
Ayane Harukana.,0,train,False,False
Lầy's Suspi's,0,train,False,False
😊😊😊,0,train,False,False
Vl fake,1,train,False,False
"Cc gì zậy ô già , để cho mấy đứa nó ngủ coi 😳😳",2,train,False,False
Ơ tưởng duyên dáng chứ,0,train,False,False
Mạnh mẽ và Nam tính,0,train,False,False
Cùng dùng mà công dụng khác nhau =)),0,train,False,False
Vui vẻ có quạu abe ơi,0,train,False,False
Dụ má,1,train,False,False
Cũng giống lắm á :))),0,train,False,False
hôm nay GAM Thua nữa thì lập kênh Thầy Giáo LMHT Tốc Chiến và Thầy Giáo Thẻ Bài nha,0,train,False,False
Vl. bỏ 33 giây cuộc đời ra để cười. tốn thời gian mà đéo đc cl gì,1,train,False,False
Tử hình,0,train,False,False
Mê phải rồi :v,0,train,False,False
Kênh của aba là kênh kĩ năng nghe chưa =)),0,train,False,False
