free_text,label_id
chuối hong_thầy,0
"phục_vụ cộng_sản , ko lợi , kì_vọng , mong nhân miếng xương",2
ngọc_ánh sợ e 😜,0
t đọc nhầm miễn nhiễn 🙂,0
trang bi bon viet tan mua dut roi . bay gio chi thay mui thoi ko ah,0
may idol giới trẻ vũ_trụ dính virus 🤣 🤣 🤣 🤣,0
tú blue,0
mang_tiếng fan cứng đăng đéo đc duyệt 🙂,1
chẳng đẹp chỗ 😤,1
gu thời_trang gạ địt 😀,1
tq xâm_lược láng_giềng . công_cuộc xâm_lược tq hoàn_tất .,0
hacker doi ten ^ ^,0
giáo_án ms tui idol thầy = ) ),0
lê_bảo trâm hả ? zậy bà_con m ^ ^,0
subnautica nx mẹ mặn vl : ) ) ),0
phận thằng yếu vùng_vẫy lắm r lệnh thằng to : v,0
phuc tran,0
thầy đi hlv t1 nha trò,0
"ơh khoan khoan , tùng 1 , ngón_giữa : ( (",0
lê_thị_huỳnh m cánh hoa 🙂,0
quần gạ chịch,1
"banh cơm_gạo đừng dại mua típ thằng trung_thần_thông nha anh_em , bám hoàng_cửu_long miễn_phí cú",0
khanh huyen vuu ok ảnh công_nhận = ) ) ),0
. họ_hàng ?,0
"can bận bảo_vệ bọn ngu vẽ gánh team , đứng bệ đá cổ cover đồng_đội dive bệ đá = ) )",2
oiiiii nàng công_chúa,0
chào . . xinh . . thương ...,0
già dơ,1
thùy_promise hư_trúc mộ dung_phục emmm ? ? ?,0
"công_đức vô , , trời phù_hộ",0
tạ thị_ngọc_duyên công_nhận bệh cuời xong cuời vcl : ) ) ),0
chuyến may bay . nhieu nhiễm kg khai_báo chu đau minh nhung .,0
thiệt_hại chủ xe . chủ xe tự_ý_thức .,0
trung đa_cấp,0
yêu . ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️,0
nh vl : ) ),0
lỗ_lồồn,1
ngta chia_tay,0
sub abe kênh yên_tâm nha abe : >,0
dm giọng cười abe khốn_nạn vl : ) ) cười = ) ),2
tùng iu : ) ),0
"dân bóng_đá đơn_thuần , cổ_vũ đội_tuyển cực ghét tụi xàm khán_đài toàn ảnh ng chết !",0
= ) ),0
graaaaaaa,0
cương đặng bảo palu lưu 😂 😂,0
10h stream gáy chị_em oiiiiiiii,0
tương_lai phúc xo,0
"video tiên_tri , kiêm cố zấn tổng_thống đỗ_nam chum táo_bón",0
hàn_quốc chửi dân đông lào hậu_quả,0
biệt_danh nha,0
nhan ` de lam j nhi ?,0
cờ giáo_hội ... tựng trưng hòa bình_công_lý 😑 😑 😑 ko ah,0
qc game tự_ái,0
phương_tú mấy đấy hit 😀,0
nghèo : ) ) ) ),0
mixigaminh ghe,0
hợp_ní,0
anh_em chửi giùm t thằng,0
trang moon cười đỏ lợi,0
giang_hồ hải phòng giang_hồ bắc ninh dạy_dỗ đàn_em kết ...,0
điên,2
r,0
cà_khịa,0
thương,0
chàng trai yêu_thương bộ_tộc phù_thủy_đây ak : 3,0
tưởng xuân_hiển vcl chó : vvv,2
thương,0
hả,0
k icm ca_sĩ concac,2
đấy a độ ộ ộ ộ ộ ộ ... . 😂 😂 😂,0
: ( sói said : ông_già đánh t ko trượt phát lào xin_lỗi : (,0
"coi nè : thành_viên facebook thân_mến , facebook giả_sử đóng_cửa . , trở_nên đông . thành_viên phàn_nàn facebook trở_nên chậm . hồ_sơ thành_viên facebook hoạt_động v",0
thầy nha,0
trần_dần đồng_tính,0
fan minh hiếu nè,0
trời xanh,0
idol thời .,0
xaolonnnnnnnnn = ) ) ),1
"tao , tối đc vỗ_về bờ môg . . phê",0
đéo mę vàng nģoc đéo láo phét . sąo ke. đįt . mę tųi dân trung quőc chôn sőng nį . bây giö . đéo mę dân nail. sõ lá . lo la mąng . sőng mãn đöi nhung lųa đéo . dân chó đéo . sőng gïa tąo .,2
vs idol ❤,0
diễn_viên hô ni hút ngại mấy kk,0
tụi nghỉ 1 - 2 tuần an_tâm lớp_học . : 3,0
súng bắn sợ 😂,0
hoan_ho . ko cai cad zạ . ung ho ma_sao ko,0
tân_bùi_duy pha mù_tạt = ) ),0
bã tỉnh_bơ ak,0
giàu lắm tiền lắm cháu lắm . nước_ngoài dell tiền . bệnh xạo lozzz .,2
eo_ôi đứa thảo bố théeee yêu huhu ❤ ️ ❤ ️ ❤ ️,0
chào ngài ! may xuất hiẹn trở_lại ngài thuyên_giảm bệnh trĩ,0
😂,0
2 giọt . 1 giọt nước_mắt 1 giọt 💩 😂 😂,1
hải ngoại suốt,0
nè he,0
xi - men tiếng pháp tuần_lễ . thiếu_nữ phá đel vòng nầy 7 chíếc . tượng_trưng chl tuần_lễ . dân nầy mắc ngu đeo 70 .,2
đoàn quang_vinh dm quảng_cáo,0
kịp sự_đời tử tử,0
yên_tâm bố hòm_hòm 7 - 8 triệu / lo 2 bữa tôm_hùm 1 bữa cua alaska : v,0
an noi vua phai thoi pn gi ma_an noi kieu k co nguoi day vay,0
bô bắn run vai lon - tùng sói said,0
😑,0
bác_học bar ?,0
10 đời chồng 17 : 17 : ) ),0
teen gif ad 😋,0
tết thầy,0
: con_người vật ý_thức 🙂,1
lặng táo_quân_vi_hành đổi lịch phát_sóng táo_quân chiếu tối 30 tết,0
thầy để_ý tiểu tiểu vị tướng < 3,0
"nhung nhung , mày báo đời nhung ... ) :",2
chời đất kon_tiết,0
atm cao_lãnh 🤪,0
máy_ảnh nét : v,0
thầy said :,0
bệnh_viện đa quốc_gia_tài_trợ chương_trình 🤣 🤣 🤣,0
nghi_vấn nguyễn đắc_tú_đụ ?,0
xong,0
nhật nhật this nhật_that 😞 đất_nước văn_minh con_người ca_ngợi sống đẹp thành_phần bảo việt_nam chả n : ) ),1
chửi thằng nguyễn sin đi thằng ác lắm . hình_như mũi hiếu hơi lệch .,2
trái_tim to lê bảo bình ? ?,0
mặc quần thằng biến_thái,1
im_mẹ i,1
"nguyễn_jonh mỹ chống học_thuyết cộng_sản bất_ổn thế_giới , mỹ ko độc_tài kẻ_thù bất_cộng đái thiên độc_tài khổ dân ko ảnh_hưởng dân mỹ . quốc_gia",2
"người_hùng , nam_mô a_di_đà phật",0
báo hót hòn họt nhểy . quên mấy kia : ) ),0
khắc tiệp việt_tiệp khoá mõm,2
trai trong_trắng m đi lùi = ) ),0
mi_rose thiệt,0
khỏe ko ?,0
sợ,0
facebook,0
kiều_trinh t chẳng đọc đc 😎 😎,0
đẹp thầy,0
phạm m tag ông_già m,0
ngu,2
căng uiii,0
@ linh kute e giỏi .,0
đọc vai rớt . vai rớt . đọc tầm_bậy,0
mẩu giáo đánh,0
thi đi đăng_ký rủ .,0
mấy thằng máu,0
nguyễn trọng_hiệp nước_miếng : ) ),0
haha : 9 ),0
vn mau lol .,1
sat mui vo lon no co hieu no vua vua nao yeu nua,2
mạnh_hoàng fa đừng nx sợ ngộ_độc 🥴 🤣,0
"cầu_mong thần cá voi thần cá heo giúp nhật đc hoạn_nạn """,0
nước_ngoài nghỉ_phép lương ad,0
đunga chíp chíp chíp cũa,0
vl . mặt 🤭,0
tầm cấm nhập_cảnh 😢 😢 😢,0
yên đi pạn kikiki,0
@ ngọc tâm tưởng coi . huy đăng_ký kênh luon . éo coi,0
đc vliz a ơiii . .,0
team xanh vô phá team đỏ team đỏ dám team xanh bá đạo hâm_mộ ka ka,0
nói_chuyện bẻ lái mãi : v,0
"phương_dung nguyễn cúng tiền , t mệt_mỏi bây",0
yêu_thầy,0
tao xịt máu mũi chúng_mày,0
vu quynh huong 1 cân_bằng hoàn_hảo vãilone tạo_hóa = ) ) ) ),0
diễn_biến nam triều_tiên : ),0
thg nhập a,0
tèo tèo tú joker ; ) ) ),0
ông_già nầy giả ngây giả dại câu chí_lý ra_phết . khôn_khéo chửi_đổng chẳng mật .,0
con_di,2
tưởng yêu giúp 🤔,0
phúc_hưng clm : ) ) ),1
"xuất cai l , đm quần_áo vn toàn nhập_siêu tq 70 % xuất xuất clm chúng_mày",2
lạc_quan toàn dân ý_thức,0
ceo : 33,0
"tui xe merc camera hành_trình lưu xe cảnh . tội cắt ghép clip bôi_nhọ lãnh_đạo , vu_khống , xuyên_tạc .",2
minh hiếu,0
thiên_cơ bất_khả_lộ,0
đức_mạnh chu_ok nha,0
sói uống sữa ? ? ?,0
tủnn tủnn_trẩu,2
trả_lời thầy,0
đường ... ...,0
"đền cc nhá , ng ta phá_hoại , dân đéo đồng_ý nhá , tay_sai tàu đồng_ý . cút",2
hihi cười sặc cơm hihiiiiiii,0
gi vay abe : ) ),0
nv đc tốp,0
"tụi mày lồn , vuông",2
huyền khánh_phùng lương 7 - 8 tr k mua nổi 🤣 🤣,0
th lào biển nhie,0
vòng thầy hiệu_trưởng hơi : ) ),0
hoàng_ngọc_hòa_sũa cc,2
"đéo thèm , khả_năng",1
miba_young,0
ỉa mặt mấy thằng xây tượng_đài ...,2
ỳe ỳe ỳe : 33,0
nguyễn việt_cường thằng tù,2
"chưi khỉ chửi , ae ko ngta lao_động kiếm sống , vn đi xklđ mấy thu thuế_dc",0
công_ty : d,0
xong lol,1
"m , chết corona mang_tiếng đất_nước",0
hieu : ) ) wut,0
bê đê sống đi 3d,0
đi nam_🤧,0
ông_già bắt quảng_cáo ae . sói said . : v,0
gáy a,0
@ quynh nguyen_xĩuuuuu,0
thanh_tuấn,0
thầy éo đi show ak 😄,0
lan_vi mưa_rào r : ) ),0
cút .,0
"đài loan giỏi , dốc",0
thien duong cs ngo that . biet tq mun hai vn ma van tiep tq,2
máu dồn não,0
ah_độ đẹp_đôi trang,0
page pr k thắm hehe,0
"nghĩa "" bóp_dái team "" thầy đánh ntn lủng .",2
tức_nhiên mày xạo,2
"thay_vì đi tóc , tốn tgian , đ , t mua mẹ tóc giả = ) ) )",0
demo e k ngủ dc = ) ),0
má coi y chang chửi . lol,1
mày đàn_ông đàn_bà,0
nàng cạnh tui,0
trẻ trâu,1
hình_như đhcn tphcm !,0
guk,0
1 sự_thật thp ko tiền minh ko ngồi_tù ! oke ! thp ko tiền giám_định chai đi !,0
gà,2
sẵn e lun . hôm bữa e nhặt cộng lông nhà_nghỉ ac đánh_rơi e e 😁,0
tự_nhiên a nghỉ sờ chim,0
✪ fan tấn_trung,0
"luật_sư nước_ngoài hét ra_lửa . ls vn hét khói . lửa sẵn , đồ .",0
atm - lãnh cháu đg sữa = ) ),0
ngộ l ghê ta,1
cút top đi ... bọn t_lo,0
", an_bài làm_việc phúc cát bụi !",0
mạnh_dạn dự_đoán jack nữ xinh gái nha ❤ ️,0
ngon wa,0
mỹ đập 456 % thuế cộng thuế bảy cà_ri bồi tiếp formosa trăng . buồn formosa đòi tượng 50kg vàng .,0
nầy râu mọc nhìu wa,0
happy new year,0
tài lê_tấc nhiêng mưu nhân thành thiên,0
vẻ vô_sinh sinh_đôi,0
cực_kì thuyết_phục : ) ),0
thua chàng trai hàm_răng trắng_tinh : v,0
vn ko đề_nghị dai lon tướt quất tịch trực dai lon vn 1000 sử,0
lừa minh hiếu sủa,1
hiệp_tis trường_giang cháu nằm thành_phần_nào : v,0
câu c kkkk,0
chụp ảnh cưới mộc_châu siêu xịnnnn,0
video,0
thằng fim said :,0
= ] ],0
e điểm_danh cmn thầy lo : ) ),0
kenny you bảo gà abe,0
nas ! cười ... . cười thế_giới hạnh_phúc !,0
? tiền túi ? túi thằng hả ?,0
phat_huynh 2 trái dừa ( ) : ) ) ),0
stream trận nx ik a độ,0
toàn ngu_muội . đi đánh đi .,1
ko_lẽ a trend trình_thoại,0
bảo_vệ sức_khoẻ k miếng sợ dịch bùng_phát tranh đi mua lương_thực nc lương_thực nhân_dân,0
minh_hồng nguyễn vẻ ngược_lại c 😄 😄,0
"hiệp_đinh v m k đọc , viết đọc kĩ nha thằng óc cứt , mắt rà chữ não , nguy_hiểm xã_hội",2
toàn tào_lao,0
viết tiếng việt đi,0
mía ... tức . chời ...,1
bảo virus corona sống máu thua : ) ),0
xinh tức,0
tình_yêu vĩnh_cửu đấy : ) ),0
chất,0
phân trường đh hn hcm,0
fa nàyy 😊,0
đéo bắt ? ? = } },1
ngon,0
nói_dối lm trái tym đau ... .,0
đẳng_cấp,0
khuya ngủ !,0
già dơ zạy aba,2
abe susan 0175 toàn thế_giới : ) ) ),0
đungs v,0
"sai ! phụ_nữ loz phụ_nữ , xúc_phạm nặng_nề",2
lê_trung_đức_thảo uyên bữa rảnh 3 chị_em vô net clip reaction vầy mau nổi,0
"mai_á , đi vòng_vòng toang .",0
bóng_đá rường_cột đất_nước . trận bóng_đá giúp dân việt_nam quên đi nổi sầu việt_nam_vô_địch địch vô .,0
nghi_vấn thầy chà_trộn ttbl tu,0
đm mặc sịp chim to vcl = ) ) ) ),1
tiền k xem_trọng cháu húp,1
trần dần bệnh tâm_thần ko ko cộng_đồng việt mỹ bức_xúc truyền_thông bolsa tv trần dần bịa_đặt ko ko,2
lắm ... lắm thua sơn_tùng mpt ❤ ❤,0
toang toang = ) ),0
lê_thị_trang đắt vcd,1
mày mua hàng giá 150k ko . hàng fake thưownc hiệu . m mua iphone nhái . thay_vì mua xiaomi hãng xịn iphone fake,0
áp_dụng gấp,0
chàng trai : ) ),0
a ưiii !,0
lồn,2
phí,0
dâm_loạn viên tui mõm chó mấy,2
tự_do vkl : 3,0
đi mấy thuyết_phục : v,0
mấy thằng chó cs tức lắm ng dân phá cung_cấp cứt tụi .,2
"thờ_ơ , ,",0
"hoàng đàm_linh_thế e vd c chửi c rút kinh_nghiệm k c chửi tiếp , ngta ý_thức trc .",0
ủng_hộ abe,0
huỳnh_văn_tặng,0
ơiiii = ) ),0
"chân_lý giả , tư_tưởng giả , đạo_đức giả , đường_lối giả , bầu_cử giả , luật_pháp giả sinh giả dối_trá , lừa lộc , xã_hội xã_hội suy_đồi thối_nát mọi_rợ .",2
thằng hề diễn trò mấy lợn mặt nọng cười,0
khùng chuyên quần quần đi_ngoài đường . gu ăn_mặc a tiệp đi khùng xóm e,2
trung mấy : ) ),0
việt_nam hàng_xách ncov 19 châu âu,0
thành_phố huế đô_đô 😕,0
a nhím khóc đấy,0
ko cách_ly . ) ),0
dễ_thương,0
vn vs hồ xuân hương kìa,0
la 1 quần 2 quần ? ? ?,0
lẽ_ra dân diễn_tập chống khủng_bố trung quốc có_lý .,0
"dịch_bệnh sợ ý_thức , đạo_đức 😟",0
h oke ? ?,0
yêu yêu vô_cùng,0
ế sale thầy,0
nói_xấu vợ ngó ngó_nghiêng nghiêng : ) ) ) ) ),0
im mẹ mồm đi : ) ) ) ) ) ) ),1
"đi , đi taxi",0
hình gốc = ) ) ),0
bts = ... . .,0
mus thầy ba_chỉ nút space : ) ) ) ),0
nguyễn thành_công thầy cố_tình đỡ mất_công biến đấy,0
chống giặc chống cướp cướp trắng_trợn,0
xoắn ?,0
bảo đeeeee,0
tr,0
ib tui tui gửi nè,0
tiên_tri vủ trụ trần dần chó trời ta .,2
hoàng_lệ j dc j đồng_bào lên_tiếng ! ng_ta làm_việc ko lương ! động_cơ j lượt mày lên_tiếng ! chỗ phán_xét ! ăn_hại,2
thuong,0
t súng,0
jaha,0
tào_hưng đm khô máu : ) ) ),0
nguyễn_uyên tầm nhìn_xa sâu vl . đc ló đấy,0
ngô_thị_vân_anh,0
🤣 🤣 🤣 cống suối,0
iphone 11 pro max ko,0
nhật_tùng r xong sản sủa,2
mé cc má 😨 😨,1
vũ_thanh_huyền khổ 😥,0
thắc_mắc liệu cột điện cột ? 2 cột điện thể ngắn ? . - .,0
thầy skt,0
trái ... xạo,0
đầu_cơ tỷ bạc tiền đất xung_quanh ! = ) ) !,0
"tui lãnh_đạo vn câm mẹ mồm đi xong , lỡ tham_nhũng đi , tiền , ... nhân_dân ấm_no",2
máy ninja né . đi tắc đường mụ đi đường rẻ mua hoa_quả k xi nhê . : 3 tức đéo đc ak .,2
trym chống dịch,0
oke hẹn 10g tối nhá,0
đàn_bà mắt,0
linda bui phúc xo,0
“ trông đéo thằng shipper cô_độc “ = ) ) ) ) ),0
top 1 trending,0
bọn đu suốt : a_độ said,0
kinh_tế thị_trường định_hướng đấy ! 😉,0
mở_cửa_khẩu kh mấy ng tự_ý_thức đi ngang_ngược trách mãi v,0
thưởng ngư,0
mãi_mãi đứa trẻ_con k lo_toan k suy_nghĩ,0
mèo tom thường_xuyên bữa : ) ) ),0
ui tòan lũ tham_ô tham_nhũng . hốc cứt dân,2
thu thảoo binsaid mẹ hơi r đấy : ) ) ) ),0
đc vãi l ưiiiiiiiii = ) ) ) ) ) ) ) ) ) ),0
giọng lứng,0
tui khoái noi ghê 😍 😍 tối_ngày coi chửi hoài 😅,0
phươngg_bìnhh đổi 25 mảnh hàng_hiệu đc 750 tinh_hoa kìa,0
: ( hợp_lý,0
độ đơ meu đống đồ_chơi đi,0
co fb cua ko minh hoi nha,0
"nầy nói_chuyện ko văn_hoá , ko xấu_hổ",2
"0777866760 , hihi",0
đứa màn_hình call đc game xong : 3,0
coi_chừng nha abe đừng gáy yásuo nha,0
dậy_thì thành_công ☺,0
ngoc chu_đme 🙂,1
🤣 🤣 🤣 🤣 🤣,0
tập_đoàn dacosan rước giặc,2
giọng cười phu thuê 😂,0
tuyet voi,0
chen ko . giới,0
đthoaiii 😂,0
"chao minh hieu , hom thay minh hieu dep gai ha",0
hồ_sỹ hải,0
nhà_nước xây nhà_nghỉ cách_ly người_ta đủn chờ kết,0
gay ấn_tượng nổi_bật,0
"ủa_thế dần tui nằm_vùng k kk , 🇻 🇳 ♥ ️ ♥ ️ ♥ ️ ♥ ️",0
hi_chửi sợ,0
nguyễn_tài koi ccc bn,1
lạy . đuôi . garena . vn sợ wed giả .,0
sống cacban . : ) ) ) ) k chậm,0
chờ mặc quần,0
bệnh thần_kinh hây,2
"phòng trương_tử , la gốc hoa u ? nêu la gốc hoa thiêt thi cung phai đê phong ca cai ( tâm ) cua ta , hoa la , , , phai vô cung thân",0
t phạt !,0
co lon dau ma chui lon mieng thang be de thui .,2
"khổ_ghê , bảo dần . zị tấc nhiên mặt tấc nhiên .",0
"ngta tiền đi kệ ngta miễn_sao tuân_thủ quy_định nhà_nước , sân si",0
dung bon ac nhan,0
vtri 😒 😒 k trốn lịch đi,0
ko . làm_bộ liệu ae ky 5phut30,0
đi phố bô sa danh_hài hải ngoại thầy,0
"báo_viết tiếu moẹ ! 2 thằng kia phong_bì 1tr usd mấy thằng duyệt thầu ! làm_việc mấy thằng đuỹ xứ lừa "" bôi_trơn "" thông chúng_nó !",2
bắn_bỏ,1
tự_hào học_trò abe,0
kiểu sbtc chả thắng : ) ),0
nghiệp,0
"coi té sập mặt , dan oi ,",0
đàn_bà độc_ác,2
áo quần đẹp nè thầy = ) ),0
tú blue,0
cưng xĩu : 33,0
tự_hào admin fanpage ngu thế_giới : ) ),1
"nam bắc , việt + ko thế_giới "" đồng_bào "" ta nổi da_gà ! xấu_hổ diễn_tả ! hiện_tượng lãng đồng_hương ko việt + giao_tiếp xã_hội đi nước_ngoài ! dính nhiễm virus + thuốc chữa ! !",2
tii_đô vn cánh hoa kiểu clck . . 😂 😂 😂,1
mời mèo cơm : v,0
lê_bảo trâm mặt m vcl : ) ce sinh_đôi liền,0
dho đi mnguoi ơii,0
"dân ? dám hành_động , dân đồng_lòng hành_động , vn 1 đảng tư_bản đa đảng , tư_bản đa đảng dân dám biểu_tình đập phá đứng , vn .",2
khon nan,1
đập hẳn hàm_răng đi 🙂 đánh vl,0
kiếm thóc nè trò abe . liên_hệ ưu_đãi 3tr nè,0
- hùng tư nha câu_chuyện giải_đáp phít 13 : 20 haha cười đau bụng,0
"dễ_thương , chất phát . chúc vui_vẻ , tươi_trẻ hạnh_phúc 😘",0
@ yo min_cc,2
"gầm giường người_ta , ad nói_chuyện ngu vđ",2
yt like kkk,0
linh hoàng_thùy_ủa gửi r k đk,0
đóng_cửa biên_giới đi .,0
hoàng_xuân_tâm mày đợi tùng mv mày ráng chờ gd tung sản_phẩm tùng ý_tưởng mv mày,2
"may_mà hs nghỉ học , 1 hs gia_đình lây toang .",0
kiểu : ) ) ),0
quạ bắt diều_hâu tha 🤣,0
đinh_phướcu,0
xác_nhận sự_thật k giật tit câu view ? - _ - trk h - _ - ảnh - _ -,0
im_mẹ mồm,1
đeo khẩu_trang dân play nha : ( ( (,0
"chia buồn ad , bốc_xếp an_ninh coi máy soi chiếu báo bốc sếp",0
dhs = ) ),0
@ ss a bê đê má,0
kkkk ... iu đụ . .,1
bảo kp gay,0
gấp in4 ng iu thất_lạc ! tag hộ vs hiccc,0
đc ưiiiii,0
khẩu_nghiệp tụ vành môi v má,0
m chụy tao hông 😕,0
tùng ! ! ! ! !,0
sale cc,1
sản_phẩm 1 giáo_dục thối_nát,2
ʚöɞphong trần_ʚöɞ đoàn park_huyn phong đồng_quê ta gọi 😂 😂,0
võ minh hiếu video pro,0
mụn ib e sạch 2 tuần 😋 😋 😋,0
thảo tròn đồng_bọn qá 🤧 cố_gắng 💓,0
e kênh thầy vô sud ?,0
mung_qa,0
abe trả_lời ? 🙂,0
vũ_thị_huyền bn v b,0
lắm,0
vc,0
lê_việt hùng hoàng_việc nhẹ lương 2 bờ,0
tâm_huyết !,0
", , tâm_lý vãi đạn",0
dân hà_tĩnh công_nhận lắm đệ_tử ducangter,2
quá_cảnh sân_bay inchen hq sân_bay quatar thành_thật khai_báo : ) 1 tuần hq thành ổ dịch khai_báo : ) vô_ý_thức chừa độ : ) hi_vọng nhà_nước share thông_tin né,2
trần_đoàn hàng mạng .,0
hỏi_nhỏ tý ạ_trần hồng_hà kinh_tế giỏi ?,0
toi_roi,0
chim_non thể_loại ? ? ?,0
liêm sĩ ji tầm abe ôi,0
áo xịn xò : v,0
khẩu_nghiệp .,0
mệt_mỏi ...,0
"ý_kiến , lưu_ý , "" ý_kiến """,0
"nguyễn_hoàng đan_phương t m lẳng , k k tự_nhiên bộc phát r cười như_điên 😂",0
oce a nhõ 🤣,0
hàn_quốc phiên_bản việt,0
"vn xếp dân_tộc tàn độc_nhất thế_giới , mục_tiêu chủ_nghĩa .",2
link @ @ = ) ),0
sống chậm tí,0
lê_quang_tâm ko đc fan cứng r 😆,0
người_ta gọi đú .,1
sướng tiên : 3,0
nguyễn_du truyện_kiều,0
thử_thách ông_già : 1 streamer k chửi tục : v,0
khung ổn_áp thầy,0
sư_đoàn ưii : v,0
e hông hiệu e hông hiệu .,0
chán . 🤔,0
khánh chi đẹp đuối,0
quảng_cáo thoi,0
nhìu chẳng nói_chuyện = ) ),0
nhạc tội 😆,0
vũ hoàng lân troll trần dần hoài hehe,0
vllll cánh hoa hihi bé_châu,0
cuộc_sống pải nỗ_lực,0
tạ thị_ngọc_duyên mày v đéo xớ,1
mong thầy đánh tỉnh_táo đừng lừa,0
kh thuyết_phục lắm độ thuyết_phục : ) ),0
a oi,0
nghiep,0
chia cai_trị,0
uy_tín vl = ) ),0
chào cứng : v,0
